postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females,brewery_type,city,country,id,latitude,longitude,name,phone,state,street,tag_list,updated_at,website_url
98126,20631.0,38.8,66408.0,40087.0,9759.0,10872.0,planning,Seattle,United States,7694,,,The Best Of Hands Barrelhouse,2063352739,Washington,,[],2018-08-11T21:40:26.657Z,http://www.bestofhandsbarrelhouse.com
98133,46405.0,38.1,51499.0,29390.0,22467.0,23938.0,micro,Shoreline,United States,7500,47.7616169220104,-122.331134015984,Hemlock State Brewing Company,2062261028,Washington,18305 Sunnyside Ave N,[],2018-08-24T16:35:39.441Z,http://www.hemlockstate.com
98134,856.0,42.9,43151.0,15981.0,565.0,291.0,micro,Seattle,United States,7657,47.5678008,-122.3354879,Schooner Exact Brewing Co,2064329734,Washington,3901 1st Ave S,[],2018-08-24T16:39:07.161Z,
98134,856.0,42.9,43151.0,15981.0,565.0,291.0,micro,Seattle,United States,7484,47.5763508,-122.3338908,Ghostfish Brewing Company,2532494650,Washington,2942 1st Ave S,[],2018-08-24T16:35:18.036Z,http://www.ghostfishbrewing.com
98134,856.0,42.9,43151.0,15981.0,565.0,291.0,micro,Seattle,United States,7660,47.5760786,-122.335500297762,Seapine Brewing Company,5309028110,Washington,2959 Utah Ave S,[],2018-08-24T16:39:11.590Z,http://www.seapinebrewing.com
98134,856.0,42.9,43151.0,15981.0,565.0,291.0,brewpub,Seattle,United States,7620,47.5920086,-122.33477,Pyramid Breweries / North American Breweries,2066823377,Washington,1201 1st Ave S,[],2018-08-24T16:38:12.872Z,http://www.pyramidbrew.com
98136,14899.0,42.1,84344.0,49994.0,6910.0,7989.0,planning,Seattle,United States,7696,,,The Good Society,,Washington,,[],2018-08-11T21:40:26.683Z,
98144,26429.0,39.5,55950.0,37648.0,13443.0,12986.0,brewpub,Seattle,United States,7611,47.5784432,-122.3118193,Perihelion Brewery,2062003935,Washington,2800 16th Ave S,[],2018-08-24T16:38:00.735Z,
98144,26429.0,39.5,55950.0,37648.0,13443.0,12986.0,brewpub,Seattle,United States,7680,,,Standard Brewing,2065351584,Washington,2504 S Jackson St Ste C,[],2018-08-11T21:40:26.224Z,http://www.standardbrew.com
98166,20154.0,43.8,63320.0,38241.0,10034.0,10120.0,brewpub,Burien,United States,7440,47.466775,-122.337338090909,Elliott Bay Brewhouse & Pub - Burien,2062464211,Washington,255 SW 152nd St,[],2018-08-24T16:34:17.612Z,http://www.elliottbaybrewing.com
98188,23478.0,34.6,40815.0,22554.0,12220.0,11258.0,brewpub,Tukwila,United States,7592,47.4586237,-122.2520643,Odin Brewing Co,2062432363,Washington,402 Baker Blvd,[],2018-08-24T16:37:36.650Z,http://www.odinbrewing.com
98199,20623.0,40.0,82882.0,58018.0,9892.0,10731.0,planning,Seattle,United States,7380,,,Brewery in Planning - Seattle,,Washington,,[],2018-08-11T21:40:13.000Z,
98199,20623.0,40.0,82882.0,58018.0,9892.0,10731.0,planning,Seattle,United States,7451,,,Fair Isle Brewing,2066041317,Washington,,[],2018-08-11T21:40:15.666Z,http://www.fairislebrewing.com
98199,20623.0,40.0,82882.0,58018.0,9892.0,10731.0,micro,Seattle,United States,7456,,,Figurehead Brewing Company,2064927981,Washington,4001 21st Ave W Unit B,[],2018-08-11T21:40:15.840Z,http://www.figureheadbrewingcompany.com
98199,20623.0,40.0,82882.0,58018.0,9892.0,10731.0,micro,Seattle,United States,7718,47.6605861,-122.3902975,Urban Family Brewing,2069468533,Washington,4441 26th Ave W,[],2018-08-24T16:40:24.635Z,http://www.urbanfamilybrewing.com
98201,28423.0,36.9,43229.0,25123.0,14557.0,13866.0,micro,Everett,United States,7341,47.9808918,-122.2146867,At Large Brewing,4253240039,Washington,2730 W Marine View Dr,[],2018-08-24T16:32:20.841Z,http://www.atlargebrewing.com
98201,28423.0,36.9,43229.0,25123.0,14557.0,13866.0,micro,Everett,United States,7659,47.9736304,-122.1943218,Scuttlebutt Brewing Co,4252579316,Washington,3314 Cedar St,[],2018-08-24T16:39:10.093Z,http://www.scuttlebuttbrewing.com
98208,52683.0,35.5,71698.0,29918.0,26208.0,26475.0,micro,Everett,United States,7413,,,Crucible Brewing Company,3603880870,Washington,909 SE Everett Mall Way Ste D440,[],2018-08-11T21:40:14.130Z,http://Www.cruciblebrewing.com
98208,52683.0,35.5,71698.0,29918.0,26208.0,26475.0,micro,Everett,United States,7532,,,Lazy Boy Brewing,4254237700,Washington,715 100th St SE Ste A1,[],2018-08-11T21:40:19.099Z,http://www.lazyboybrewing.com
98208,52683.0,35.5,71698.0,29918.0,26208.0,26475.0,brewpub,Everett,United States,7560,,,Middleton Brewing Co,4252809178,Washington,607 SE Everett Mall Way Ste 27A,[],2018-08-11T21:40:20.787Z,http://www.middletonbrewing.net
98208,52683.0,35.5,71698.0,29918.0,26208.0,26475.0,planning,Everett,United States,7605,,,"Pacific Northwest Brewing Center, LLC",,Washington,,[],2018-08-11T21:40:23.057Z,
98221,20305.0,49.8,60369.0,33694.0,9857.0,10448.0,brewpub,Anacortes,United States,7338,48.5193343111222,-122.612608903126,Anacortes Brewery/Rockfish Grill,2068193093,Washington,320 Commercial Ave,[],2018-08-24T16:32:16.344Z,http://www.anacortesrockfish.com
98221,20305.0,49.8,60369.0,33694.0,9857.0,10448.0,brewpub,Anacortes,United States,7354,48.460805062576,-122.570872928244,Bastion Brewing Company,3603991614,Washington,12529 Christianson Rd,[],2018-08-24T16:32:40.151Z,http://www.bastionbrewingcompany.com
98223,40833.0,39.5,65863.0,28610.0,20727.0,20106.0,brewpub,Arlington,United States,7328,,,210 Brewing Co,3604749740,Washington,3438 Stoluckquamish Ln,[],2018-08-11T21:40:11.247Z,http://www.angelofthewind.com
98223,40833.0,39.5,65863.0,28610.0,20727.0,20106.0,micro,Arlington,United States,7667,,,Skookum Brewery,3604037094,Washington,17925 59th Ave NE # A,[],2018-08-11T21:40:25.788Z,http://www.skookumbrewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7340,48.7480153061224,-122.475450877551,Aslan Brewing Company,3603934106,Washington,1330 N Forest St,[],2018-08-24T16:32:19.367Z,http://aslanbrewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,brewpub,Bellingham,United States,7375,48.7475046,-122.4809958,Boundary Bay Brewery & Bistro,3606475593,Washington,1107 Railroad Ave,[],2018-08-24T16:33:08.435Z,http://www.bbaybrewery.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7490,48.7472243,-122.4822547,Gruff Brewing Company,3607340115,Washington,104 E Maple St # 101,[],2018-08-24T16:35:27.429Z,http://www.gruff-brewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7522,48.7601273,-122.4645645,Kulshan Brewing Co,3603895348,Washington,2238 James St,[],2018-08-24T16:36:04.943Z,http://www.kulshanbrewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,brewpub,Bellingham,United States,7557,48.7621708979592,-122.485982020408,Melvin Brewing Bellingham,3603063285,Washington,2416 Meridian St,[],2018-08-24T16:36:50.096Z,
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7558,48.7635508571429,-122.486221142857,Menace Brewing,3605954059,Washington,2529 Meridian St,[],2018-08-24T16:36:51.570Z,
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,planning,Bellingham,United States,7715,,,Twin Sisters Brewing Company,3606501150,Washington,,[],2018-08-11T21:40:27.365Z,
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7683,48.718516,-122.497165,Stones Throw Brewery,3603625058,Washington,1009 Larrabee Ave,[],2018-08-24T16:39:43.457Z,http://www.stonesthrowbrewco.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7686,48.74988055,-122.474450699451,Structures Brewing,3605827475,Washington,1420 N State St,[],2018-08-24T16:39:47.893Z,http://www.structuresbrewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7729,48.7541094693877,-122.473755877551,Wander Brewing,3606476152,Washington,1807 Dean Ave,[],2018-08-24T16:40:40.060Z,http://www.wanderbrewing.com
98225,46251.0,27.4,35765.0,22118.0,22444.0,23807.0,micro,Bellingham,United States,7403,48.7533261,-122.4851164,Chuckanut Brewery - North Nut,3607523377,Washington,601 W Holly St,[],2018-08-24T16:33:31.816Z,http://www.chuckanutbreweryandkitchen.com
98226,41481.0,39.6,55952.0,27470.0,21115.0,20366.0,brewpub,Bellingham,United States,7514,48.7838573030303,-122.456005606061,Illuminati Brewing Company,3602207072,Washington,3950 Hammer Dr Ste 101,[],2018-08-24T16:35:57.452Z,http://www.illuminatibrewing.com
98229,31119.0,39.2,59394.0,31059.0,15298.0,15821.0,micro,Bellingham,United States,7523,48.7576734843602,-122.453928093663,Kulshan Brewing Co - K2,3603895348,Washington,1538 Kentucky St,[],2018-08-24T16:36:06.443Z,
98230,15753.0,43.1,56641.0,31130.0,7879.0,7874.0,micro,Blaine,United States,7343,48.9790061428571,-122.699045857143,Atwood Ales,3603996239,Washington,4012 Sweet Rd,[],2018-08-24T16:32:23.763Z,http://www.atwoodales.com
98232,3858.0,48.3,75359.0,35089.0,2083.0,1775.0,planning,Bow,United States,7693,,,Terramar,3605106747,Washington,,[],2018-08-11T21:40:26.630Z,http://terramarbrewing.com
98233,14287.0,37.7,52906.0,25086.0,6966.0,7321.0,micro,Burlington,United States,7402,,,Chuckanut - South Nut,3607523377,Washington,11937 Higgins Airport Way,[],2018-08-11T21:40:13.731Z,
98233,14287.0,37.7,52906.0,25086.0,6966.0,7321.0,micro,Burlington,United States,7479,,,Garden Path Fermentation,3605038956,Washington,11653 Higgins Airport Way,[],2018-08-11T21:40:16.945Z,http://www.gardenpathwa.com
98233,14287.0,37.7,52906.0,25086.0,6966.0,7321.0,micro,Burlington,United States,7666,,,Skagit Valley Malting,3609821262,Washington,11966 Westar Ln,[],2018-08-11T21:40:25.759Z,
98233,14287.0,37.7,52906.0,25086.0,6966.0,7321.0,micro,Burlington,United States,7396,48.4719343,-122.3533958,Cardinal Craft Brewing Academy/ Skagit Valley College,3604162537,Washington,15579 Peterson Rd,[],2018-08-24T16:33:22.039Z,http://www.skagit.edu
98236,5959.0,52.8,64902.0,36911.0,3140.0,2819.0,micro,Clinton,United States,7594,,,Ogres Brewing,4254189005,Washington,7693 Cultus Bay Rd Ste 1,[],2018-08-11T21:40:22.684Z,http://www.ogresbrewing.com
98237,3990.0,47.1,48071.0,20392.0,2071.0,1919.0,micro,Concrete,United States,7366,48.5357818,-121.7378167,BirdsView Brewing Co,3608263406,Washington,38302 State Route 20,[],2018-08-24T16:32:57.635Z,http://www.birdsviewbrewingcompany.com
98241,2328.0,38.5,39280.0,24118.0,1209.0,1119.0,brewpub,Darrington,United States,7642,48.2490529141241,-121.602040168904,River Time Brewing,2674837411,Washington,660 Emens Ave N,[],2018-08-24T16:38:44.539Z,http://www.rivertimebrewing.com
98244,2653.0,48.2,35895.0,24017.0,1255.0,1398.0,brewpub,Deming,United States,7578,48.833032,-122.243112,North Fork Brewing Co,3605992337,Washington,6186 Mt Baker Hwy,[],2018-08-24T16:37:21.891Z,http://www.northforkbrewery.com
98245,3651.0,50.7,47279.0,35198.0,1747.0,1904.0,micro,Eastsound,United States,7517,48.7026805323222,-122.915252600923,Island Hoppin' Brewery,3603769253,Washington,33 Hope Ln,[],2018-08-24T16:36:02.018Z,http://www.islandhoppinbrewery.com
98250,7929.0,50.8,59414.0,38162.0,3823.0,4106.0,micro,Friday Harbor,United States,7476,48.5302680302843,-123.022332659091,Friday Harbor Brewing,3603786205,Washington,665B Mullis St,[],2018-08-24T16:35:06.946Z,http://www.fridayharborbrewhouse.com
98250,7929.0,50.8,59414.0,38162.0,3823.0,4106.0,brewpub,Friday Harbor,United States,7654,48.5327654137931,-123.015023275862,San Juan Island Brewing Company,3603782017,Washington,410 A St,[],2018-08-24T16:39:02.719Z,http://www.sanjuanbrew.com
98256,462.0,49.2,32386.0,25480.0,194.0,268.0,micro,index,United States,7569,,,Mt Index Brewery,3607936584,Washington,49315 State Road 2 Ste B,[],2018-08-11T21:40:21.361Z,
98257,4147.0,52.2,51799.0,28202.0,1992.0,2155.0,brewpub,La Conner,United States,7524,,,La Conner Brewing Co,3604661415,Washington,117 S 1st St,[],2018-08-11T21:40:18.626Z,http://www.laconnerbrewing.com
98258,31339.0,36.1,77590.0,30915.0,16283.0,15056.0,micro,Lake Stevens,United States,7376,,,BrewBakers Brewery,,Washington,11927 84th St NE,[],2018-08-11T21:40:12.880Z,http://www.brewbakersbrewery.com
98258,31339.0,36.1,77590.0,30915.0,16283.0,15056.0,micro,Lake Stevens,United States,7529,48.0161107156973,-122.063255244378,Lake Stevens Brewing Company,3605243678,Washington,2010 Grade Rd,[],2018-08-24T16:36:13.831Z,
98260,5294.0,56.9,59931.0,37252.0,2324.0,2970.0,micro,Langley,United States,7427,48.0403212,-122.4090435,Double Bluff Brewing,3603339113,Washington,112 Anthes Ave,[],2018-08-24T16:34:00.223Z,http://www.dblfbrewing.com
98261,2435.0,57.2,50278.0,34336.0,1171.0,1264.0,micro,Lopez Island,United States,7535,,,Lopez Island Brewing Co,3604682646,Washington,4817 Center Rd,[],2018-08-11T21:40:19.244Z,http://www.lopezislandbrewingco.rocks
98270,46105.0,35.2,65130.0,26833.0,22910.0,23195.0,micro,Marysville,United States,7330,48.037429,-122.136104,5 Rights Brewing Co,4253341026,Washington,7028 46th St NE,[],2018-08-24T16:32:04.084Z,http://www.5rightsbrewing.com
98270,46105.0,35.2,65130.0,26833.0,22910.0,23195.0,micro,Marysville,United States,7688,48.0554713187144,-122.171023514565,Swinnerton Brewery,4253877045,Washington,1809 8th St,[],2018-08-24T16:39:50.875Z,http://www.swinnertonbrewery.com
98271,27625.0,35.1,66188.0,26674.0,14022.0,13603.0,micro,Marysville,United States,7741,,,Whitewall Brewing Company,3604540464,Washington,14524 Smokey Point Blvd Ste 1,[],2018-08-11T21:40:28.268Z,http://www.whitewallbrewing.com
98272,27983.0,36.6,78070.0,27874.0,15101.0,12882.0,brewpub,Monroe,United States,7333,47.8558847142728,-121.970886952765,Adam's Northwest Bistro / Twin Rivers Brewing,3607944056,Washington,104 N Lewis St,[],2018-08-24T16:32:08.563Z,http://www.adamsnwbistro.com
98272,27983.0,36.6,78070.0,27874.0,15101.0,12882.0,brewpub,Monroe,United States,7429,,,Dreadnought Brewing LLC,3608632479,Washington,16726 146th St SE Ste 153,[],2018-08-11T21:40:14.969Z,http://www.dreadnoughtbrewing.com
98272,27983.0,36.6,78070.0,27874.0,15101.0,12882.0,micro,Monroe,United States,7404,47.8679484527978,-121.958464504586,Circle 7 Brew Works,2067470269,Washington,20290 Corbridge Rd SE,[],2018-08-24T16:33:33.275Z,
98273,29400.0,34.0,48350.0,22123.0,14800.0,14600.0,micro,Mount Vernon,United States,7453,48.4431376,-122.3369645,Farmstrong Brewing Co,3608738852,Washington,110 Stewart Rd,[],2018-08-24T16:34:34.353Z,http://www.farmstrongbrewing.com
98273,29400.0,34.0,48350.0,22123.0,14800.0,14600.0,micro,Mount Vernon,United States,7580,,,North Sound Brewing Co.,3609822057,Washington,17406 State Route 536 Unit A,[],2018-08-11T21:40:22.090Z,http://northsoundbrewing.com
98273,29400.0,34.0,48350.0,22123.0,14800.0,14600.0,brewpub,Mount Vernon,United States,7665,48.4193151,-122.3354271,Skagit River Brewery,3603362884,Washington,404 S 3rd St,[],2018-08-24T16:39:19.143Z,http://www.skagitbrew.com
98275,20457.0,42.4,93717.0,44096.0,10976.0,9481.0,brewpub,Mukilteo,United States,7416,47.8961102580814,-122.295519299405,Diamond Knot Brewery B2 Brewery & Taproom,4253554488,Washington,4602 Chennault Beach Rd Ste B2,[],2018-08-24T16:33:45.505Z,http://www.diamondknot.com
98275,20457.0,42.4,93717.0,44096.0,10976.0,9481.0,brewpub,Mukilteo,United States,7418,47.9484603,-122.304707468657,Diamond Knot Craft Brewing - Brewery & Alehouse,4253554488,Washington,621 Front St,[],2018-08-24T16:33:48.398Z,http://www.diamondknot.com
98277,37484.0,33.3,53556.0,26539.0,18503.0,18981.0,brewpub,Oak Harbor,United States,7464,48.2991197,-122.652847439221,Flyers Restaurant and Brewery,3606755858,Washington,32295 State Route 20,[],2018-08-24T16:34:49.811Z,http://www.eatatflyers.com
98277,37484.0,33.3,53556.0,26539.0,18503.0,18981.0,micro,Oak Harbor,United States,7742,48.2872803489933,-122.659915832215,Wicked Teuton Brewing,3608625011,Washington,1341 SW Barlow St,[],2018-08-24T16:40:58.273Z,
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7537,47.9241141959796,-122.096621963598,Lost Canoe Brewing Co,3605683984,Washington,1208 10th St,[],2018-08-24T16:36:24.408Z,http://www.facebook.com/lostcanoebrew/
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7658,47.9136556714666,-122.080104887189,Scrappy Punk Brewing,5038101655,Washington,9029A 112th Dr SE,[],2018-08-24T16:39:08.635Z,http://www.facebook.com/scrappypunkbrew
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7674,47.912652,-122.088761,SnoTown Brewery,4252318113,Washington,511 2nd St,[],2018-08-24T16:39:31.054Z,http://www.facebook.com/SnoTownBrewery/
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,brewpub,Snohomish,United States,7676,47.9330785850761,-122.102392660754,Sound To Summit,3602948127,Washington,1830 Bickford Ave Ste 111,[],2018-08-24T16:39:34.104Z,http://www.sound2summit.com
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7496,47.8860915,-122.0812498,Haywire Brewing Company,3605682739,Washington,12125 Treosti Rd,[],2018-08-24T16:35:34.948Z,http://www.haywirebrewery.com
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7677,,,Spada Farmhouse Brewery,4253306938,Washington,,[],2018-08-11T21:40:26.134Z,http://www.spadafarmhousebrewery.com
98290,33018.0,41.8,76489.0,33495.0,16101.0,16917.0,micro,Snohomish,United States,7701,47.934747456747,-122.091708591728,Three Bull Brewing Co,2065505244,Washington,809 19th St,[],2018-08-24T16:40:04.539Z,http://www.threebullbrewing.com
98292,21307.0,41.9,72457.0,31301.0,10634.0,10673.0,micro,Stanwood,United States,7335,,,Ale Spike,,Washington,"9300 271st St NW, Ste B-5",[],2018-08-11T21:40:11.454Z,http://www.alespike.com
98294,6498.0,38.8,60707.0,22839.0,3321.0,3177.0,micro,Sultan,United States,7703,47.8624107598155,-121.816215806767,Timber Monster Brewing Company,4257500814,Washington,410 Main Street,[],2018-08-24T16:40:07.552Z,
98310,19220.0,37.2,47817.0,25246.0,9331.0,9889.0,brewpub,Bremerton,United States,7415,,,Der Blokken Brewery,3603772344,Washington,1100 Perry Ave Unit C,[],2018-08-11T21:40:14.209Z,http://www.derblokken.com
98312,31059.0,35.6,55717.0,27677.0,16433.0,14626.0,micro,Bremerton,United States,7346,47.5696392121212,-122.653373636364,Bad Bulldogs Brewery,3606278079,Washington,941 N Callow Ave,[],2018-08-24T16:32:28.183Z,
98312,31059.0,35.6,55717.0,27677.0,16433.0,14626.0,micro,Bremerton,United States,7671,,,Smitty's Brewing,3607108921,Washington,,[],2018-08-11T21:40:25.923Z,
98312,31059.0,35.6,55717.0,27677.0,16433.0,14626.0,regional,Bremerton,United States,7663,47.56156065,-122.678010092627,Silver City Brewery,3608131487,Washington,206 Katy Penman Ave,[],2018-08-24T16:39:16.103Z,http://www.silvercitybrewery.com
98321,14051.0,40.1,70123.0,28655.0,7210.0,6841.0,micro,Buckley,United States,7437,,,Elk Head Brewing Co,3608292739,Washington,28120 State Route 410 E,[],2018-08-11T21:40:15.241Z,
98321,14051.0,40.1,70123.0,28655.0,7210.0,6841.0,micro,Buckley,United States,7452,,,Farm Shed Wines & Brews,8444379786,Washington,22808 Sumner Buckley Hwy E,[],2018-08-11T21:40:15.706Z,http://www.farmshedwines.com
98327,8672.0,32.0,83171.0,32567.0,4325.0,4347.0,micro,Dupont,United States,7470,47.107496,-122.625039,Forward Operating Base Brewing Company / FOB Brewing,2535074667,Washington,2750 Williamson Pl Ste 100,[],2018-08-24T16:34:59.023Z,http://www.fobbrewingcompany.com
98332,15982.0,44.9,86174.0,41948.0,7311.0,8671.0,micro,Gig Harbor,United States,7435,,,E2W Brewing,2532147463,Washington,,[],2018-08-11T21:40:15.209Z,http://www.e2wbrewing.com
98332,15982.0,44.9,86174.0,41948.0,7311.0,8671.0,planning,Gig Harbor,United States,7491,,,GSP Craft Brewing,2533281121,Washington,,[],2018-08-11T21:40:17.330Z,http://www.facebook.com/gspcraftbrewing/
98333,3816.0,44.0,93188.0,45221.0,1778.0,2038.0,micro,Fox Island,United States,7474,,,Fox Island Brewing,,Washington,,[],2018-08-11T21:40:16.722Z,http://www.foxislandbrewing.com
98335,25646.0,46.2,76192.0,41779.0,12526.0,13120.0,micro,Gig Harbor,United States,7737,,,Wet Coast Brewing Co.,2534324966,Washington,6820 Kimball Dr Ste C,[],2018-08-11T21:40:28.106Z,http://www.wetcoastbrewing.com
98337,6952.0,29.3,38826.0,21838.0,3635.0,3317.0,brewpub,Bremerton,United States,7424,47.5658843,-122.6259002,Dog Days Brewing,2069293314,Washington,260 4th St,[],2018-08-24T16:33:55.861Z,
98337,6952.0,29.3,38826.0,21838.0,3635.0,3317.0,micro,Bremerton,United States,7539,47.5664595,-122.6257694,LoveCraft Brewing Co,,Washington,275 5th St Ste 101,[],2018-08-24T16:36:25.988Z,http://www.lovecraftbrewing.com
98338,23560.0,39.8,67680.0,28983.0,11916.0,11644.0,micro,Graham,United States,7568,,,MT Head Brewing Co,2532088999,Washington,27307 159th Ave E,[],2018-08-11T21:40:21.316Z,http://www.mtheadbrewingco.com
98346,10300.0,41.8,64988.0,29239.0,4923.0,5377.0,micro,Kingston,United States,7428,47.8010831,-122.500158654833,Downpour Brewing LLC,3608810452,Washington,10991 NE State Highway 104,[],2018-08-24T16:34:01.719Z,http://www.downpourbrewing.com
98346,10300.0,41.8,64988.0,29239.0,4923.0,5377.0,brewpub,Kingston,United States,7506,,,Hood Canal Brewery,3602978316,Washington,26499 Bond Rd NE,[],2018-08-11T21:40:17.789Z,http://www.hoodcanalbrewery.com
98362,22052.0,47.5,43827.0,25914.0,10942.0,11110.0,micro,Port Angeles,United States,7432,48.087279,-123.418449,Dungeness Brewing Company,3607751877,Washington,4017 S Mount Angeles Rd,[],2018-08-24T16:34:08.119Z,http://www.dungenessbrewing.com
98362,22052.0,47.5,43827.0,25914.0,10942.0,11110.0,brewpub,Port Angeles,United States,7352,48.12098065,-123.433278663378,Barhop Brewing,3604605155,Washington,124 W Railroad Ave,[],2018-08-24T16:32:37.151Z,http://www.barhopbrewing.com
98366,33176.0,37.2,56549.0,27693.0,17425.0,15751.0,brewpub,Port Orchard,United States,7668,47.5426193131665,-122.62600103808,Slaughter County Brewing,3603292340,Washington,1307 Bay St,[],2018-08-24T16:39:23.615Z,http://www.slaughtercountybrewing.com
98368,14588.0,55.4,43235.0,28857.0,6764.0,7824.0,micro,Port Townsend,United States,7422,48.1065812,-122.8030594,Discovery Bay Brewing,3603442999,Washington,948 N Park Avenue,[],2018-08-24T16:33:52.848Z,
98368,14588.0,55.4,43235.0,28857.0,6764.0,7824.0,micro,Port Townsend,United States,7615,,,Port Townsend Brewing Co,3603859967,Washington,330 10th St Ste C,[],2018-08-11T21:40:23.566Z,http://www.porttownsendbrewing.com
98368,14588.0,55.4,43235.0,28857.0,6764.0,7824.0,micro,Port Townsend,United States,7618,48.1091519285644,-122.773444081983,Propolis Brewing LLC,7652155850,Washington,2457 Jefferson St,[],2018-08-24T16:38:11.410Z,http://www.propolisbrewing.com
98370,28900.0,42.9,71410.0,33740.0,13544.0,15356.0,micro,Poulsbo,United States,7625,,,Rainy Daze Brewing,3606921858,Washington,650 NW BOVELA LN SUITE 3,[],2018-08-11T21:40:24.239Z,http://www.rainydazebrewing.com
98370,28900.0,42.9,71410.0,33740.0,13544.0,15356.0,brewpub,Poulsbo,United States,7669,47.73347675,-122.645983376879,Slippery Pig Brewery,3603941686,Washington,18801 Front St NE,[],2018-08-24T16:39:25.079Z,http://www.slipperypigbrewing.com
98370,28900.0,42.9,71410.0,33740.0,13544.0,15356.0,micro,Poulsbo,United States,7720,,,Valholl Brewing Company,3609300172,Washington,18970 3rd Ave,[],2018-08-11T21:40:27.493Z,http://www.valhollbrewing.com
98370,28900.0,42.9,71410.0,33740.0,13544.0,15356.0,micro,Poulsbo,United States,7675,47.7398382,-122.6596831,Sound Brewery,3609308696,Washington,19479 Viking Ave NW,[],2018-08-24T16:39:32.583Z,http://www.soundbrewery.com
98370,28900.0,42.9,71410.0,33740.0,13544.0,15356.0,brewpub,Poulsbo,United States,7736,,,Western Red Brewing,3606261280,Washington,19168 Jensen Way NE Ste 100,[],2018-08-11T21:40:28.066Z,http://westernredbrewing.com
98371,20227.0,41.3,64335.0,31913.0,9911.0,10316.0,micro,Puyallup,United States,7700,47.1925251108079,-122.291349749659,The Station U Brew,2534663721,Washington,211 W Stewart,[],2018-08-24T16:40:02.991Z,
98372,22730.0,40.6,60953.0,31691.0,11414.0,11316.0,brewpub,Puyallup,United States,7617,,,Powerhouse Restaurant and Brewery,2538451370,Washington,454 E Main,[],2018-08-11T21:40:23.768Z,http://www.powerhousebrewpub.com
98372,22730.0,40.6,60953.0,31691.0,11414.0,11316.0,micro,Puyallup,United States,7593,47.1989594,-122.2772454,Off Camber Brewing,2533128796,Washington,6506 114th Avenue Ct E,[],2018-08-24T16:37:38.120Z,http://www.facebook.com/OffCamberBrew/
98374,37619.0,36.3,74694.0,29649.0,18318.0,19301.0,brewpub,Puyallup,United States,7628,47.1585707114094,-122.292784973154,RAM Restaurant and Brewery - Puyallup South Hill,2538413317,Washington,103 35th Ave SE,[],2018-08-24T16:38:24.900Z,http://www.theram.com
98375,27748.0,33.0,70373.0,26169.0,13911.0,13837.0,micro,Puyallup,United States,7619,,,Puyallup River Brewing Co,2535908219,Washington,,[],2018-08-11T21:40:23.850Z,http://www.puyallupriverbrewing.com
98376,2011.0,53.1,47981.0,30054.0,1020.0,991.0,brewpub,Quilcene,United States,7325,,,101 Brewery,3607656485,Washington,294793 US Highway 101,[],2018-08-11T21:40:11.160Z,http://www.101brewery.com
98382,27411.0,57.4,47771.0,28039.0,12999.0,14412.0,micro,Sequim,United States,7454,,,Fathom & League Hop Yard Brewery,3602860278,Washington,360 Grandview Dr,[],2018-08-11T21:40:15.805Z,http://www.fathomandleaguebrewery.com
98383,20479.0,37.9,60635.0,33808.0,10107.0,10372.0,brewpub,Silverdale,United States,7398,,,Cash Brewing Company,3606337852,Washington,3388 NW Byron St Ste 100,[],2018-08-11T21:40:13.625Z,http://www.cashbrewing.com
98390,10320.0,36.5,51863.0,27206.0,5037.0,5283.0,micro,Sumner,United States,7494,,,Half Lion Brewing Company,2537504479,Washington,1723 West Valley Hwy E Ste 101,[],2018-08-11T21:40:17.419Z,http://www.halflion.com
98390,10320.0,36.5,51863.0,27206.0,5037.0,5283.0,contract,Sumner,United States,7645,,,Rock Wood Fired Pizza / Keep Rockin' LLC,2539875479,Washington,14209 29th St E Ste 102,[],2018-08-11T21:40:25.018Z,
98394,1567.0,39.1,57941.0,24595.0,865.0,702.0,brewpub,Belfair,United States,7361,,,Bent Bine Brew Co. LLC,8142739379,Washington,23297 WA-3,[],2018-08-11T21:40:12.297Z,http://www.bentbine.com
